"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State"
"light_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.987094270673308,4,"all","LightGBM 💡","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9757030176063972,0,"all","RealMLP 🕸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9771293429755037,1,"all","RealMLP 🕸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9743575165412666,2,"all","RealMLP 🕸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9755812974808594,3,"all","RealMLP 🕸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9708422765553961,4,"all","RealMLP 🕸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9786040316779075,0,"all","RandomForest 🌳","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9765165063494652,1,"all","RandomForest 🌳","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.975490316954894,2,"all","RandomForest 🌳","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9784633891254452,3,"all","RandomForest 🌳","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9773662574434944,4,"all","RandomForest 🌳","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9886722377795847,0,"all","TabFM 🇬","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9881538632299258,1,"all","TabFM 🇬","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9879939952912338,2,"all","TabFM 🇬","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.988572883050427,3,"all","TabFM 🇬","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9882867516528668,4,"all","TabFM 🇬","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv3.dds.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9886523907592472,0,"all","TabICLv2 🗼","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9873319004986107,1,"all","TabICLv2 🗼","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9862606243992708,2,"all","TabICLv2 🗼","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.987509962772366,3,"all","TabICLv2 🗼","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9875228017311244,4,"all","TabICLv2 🗼","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9817506554956358,0,"all","TabM Ⓜ️","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9788710595572556,1,"all","TabM Ⓜ️","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9769297225675263,2,"all","TabM Ⓜ️","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.979314090558579,3,"all","TabM Ⓜ️","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9768693558257845,4,"all","TabM Ⓜ️","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9885133849750624,0,"all","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9867643914111648,1,"all","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.987303250889213,2,"all","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9878745641906976,3,"all","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9876698759804527,4,"all","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9887489004934612,0,"all","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9879462646816924,1,"all","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9879216385546654,2,"all","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9888146253107158,3,"all","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9881484305600944,4,"all","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.988886503446761,0,"all","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9880602021334352,1,"all","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9878188800645736,2,"all","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9884851354682374,3,"all","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9883343220303856,4,"all","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9775667410494708,0,"all","XGBoost 🌲","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9770288215405428,1,"all","XGBoost 🌲","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9762973939919478,2,"all","XGBoost 🌲","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9775191689067732,3,"all","XGBoost 🌲","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9760885141314084,4,"all","XGBoost 🌲","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9872298813380972,0,"ft","CatBoost 😸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9853806059093977,1,"ft","CatBoost 😸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9867156762975453,2,"ft","CatBoost 😸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9872734365517136,3,"ft","CatBoost 😸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.986394901201631,4,"ft","CatBoost 😸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.7597876159923076,0,"ft","TabDPT 6️⃣","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.8047079815345555,1,"ft","TabDPT 6️⃣","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.7888723960467738,2,"ft","TabDPT 6️⃣","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.802854386497718,3,"ft","TabDPT 6️⃣","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.7748292862478294,4,"ft","TabDPT 6️⃣","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9872695732197208,0,"ft","LightGBM 💡","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9860743919552409,1,"ft","LightGBM 💡","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.98639826972893,2,"ft","LightGBM 💡","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9872766769404809,3,"ft","LightGBM 💡","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9870814591691102,4,"ft","LightGBM 💡","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9791552713666021,0,"ft","RealMLP 🕸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9777121543574719,1,"ft","RealMLP 🕸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9748845210247127,2,"ft","RealMLP 🕸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9756862109751838,3,"ft","RealMLP 🕸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9740691875957772,4,"ft","RealMLP 🕸","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9790015970229358,0,"ft","RandomForest 🌳","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9759853606606566,1,"ft","RandomForest 🌳","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9747894756382306,2,"ft","RandomForest 🌳","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9784443737101715,3,"ft","RandomForest 🌳","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9769799766912233,4,"ft","RandomForest 🌳","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9887252589747679,0,"ft","TabFM 🇬","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9881718860314606,1,"ft","TabFM 🇬","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9880172269073766,2,"ft","TabFM 🇬","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9886783200526051,3,"ft","TabFM 🇬","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9882876034475179,4,"ft","TabFM 🇬","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv3.dds.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9886627901448057,0,"ft","TabICLv2 🗼","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9874785701699976,1,"ft","TabICLv2 🗼","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9866246111528538,2,"ft","TabICLv2 🗼","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9878209498420373,3,"ft","TabICLv2 🗼","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9875648512783333,4,"ft","TabICLv2 🗼","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9812350317972884,0,"ft","TabM Ⓜ️","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9788432118167801,1,"ft","TabM Ⓜ️","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9771257738027223,2,"ft","TabM Ⓜ️","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.9791622750840606,3,"ft","TabM Ⓜ️","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9765735038306889,4,"ft","TabM Ⓜ️","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9885345993586067,0,"ft","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.9868529012610444,1,"ft","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_2",0.9873026717648753,2,"ft","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_3",0.987839410129976,3,"ft","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_4",0.9876460113413204,4,"ft","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0",0.9887717658860358,0,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_1",0.988000509728312,1,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","","nlp-srv2.iem.technion.ac.il","finished"
