"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.6951344093983276,0,"all","RealMLP 🕸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7031259401736698,1,"all","RealMLP 🕸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.6922329169155274,2,"all","RealMLP 🕸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7186404722893394,3,"all","RealMLP 🕸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7127431420768111,4,"all","RealMLP 🕸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.6732109183490691,0,"all","RandomForest 🌳","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.6847099825256415,1,"all","RandomForest 🌳","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.6899276897491753,2,"all","RandomForest 🌳","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.687345173607614,3,"all","RandomForest 🌳","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.6914032408120231,4,"all","RandomForest 🌳","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.769703818793512,0,"all","TabFM 🇬","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7893887552359802,1,"all","TabFM 🇬","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7832821697923172,2,"all","TabFM 🇬","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7965256320524686,3,"all","TabFM 🇬","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7882778823403169,4,"all","TabFM 🇬","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv3.dds.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7494796738618169,0,"all","TabICLv2 🗼","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7845692738572605,1,"all","TabICLv2 🗼","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7672285702815785,2,"all","TabICLv2 🗼","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7855151787132778,3,"all","TabICLv2 🗼","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7679389684001244,4,"all","TabICLv2 🗼","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.742429427213724,0,"all","TabM Ⓜ️","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.762865940777182,1,"all","TabM Ⓜ️","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7558596981363944,2,"all","TabM Ⓜ️","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7740720634236067,3,"all","TabM Ⓜ️","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7667451000108884,4,"all","TabM Ⓜ️","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7354454575404487,0,"all","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7566405107368688,1,"all","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7668632921847466,2,"all","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7580673272797129,3,"all","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7555244528929271,4,"all","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7491224827101396,0,"all","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7707288164487108,1,"all","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7747173283475438,2,"all","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7839919498110874,3,"all","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7725893737759649,4,"all","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7488783013677943,0,"all","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7732282447389902,1,"all","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7760776305604516,2,"all","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7806223663144417,3,"all","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7681419445160229,4,"all","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.677425814091409,0,"all","XGBoost 🌲","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7025039110021641,1,"all","XGBoost 🌲","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.698558353264805,2,"all","XGBoost 🌲","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.6995528747541704,3,"all","XGBoost 🌲","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.6985760480048466,4,"all","XGBoost 🌲","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7175446323156889,0,"ft","CatBoost 😸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7197566418593715,1,"ft","CatBoost 😸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7132061693316321,2,"ft","CatBoost 😸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.729149088146614,3,"ft","CatBoost 😸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"cat_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7309755063593623,4,"ft","CatBoost 😸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.612582366093354,0,"ft","TabDPT 6️⃣","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.6260350345672754,1,"ft","TabDPT 6️⃣","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.6150316988258215,2,"ft","TabDPT 6️⃣","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.6233141681582783,3,"ft","TabDPT 6️⃣","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.6130846600938202,4,"ft","TabDPT 6️⃣","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7027524481749935,0,"ft","LightGBM 💡","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7089759692070117,1,"ft","LightGBM 💡","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7117736069829441,2,"ft","LightGBM 💡","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7170752593708358,3,"ft","LightGBM 💡","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7208604676937063,4,"ft","LightGBM 💡","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.675139208884117,0,"ft","RealMLP 🕸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.6733458291772472,1,"ft","RealMLP 🕸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.6732278756907928,2,"ft","RealMLP 🕸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.6864012061458149,3,"ft","RealMLP 🕸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.6992957146520413,4,"ft","RealMLP 🕸","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.6711672933651336,0,"ft","RandomForest 🌳","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.6648264959705426,1,"ft","RandomForest 🌳","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.6684491113739219,2,"ft","RandomForest 🌳","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.6786151529743222,3,"ft","RandomForest 🌳","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.6790813042730164,4,"ft","RandomForest 🌳","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.750339694718803,0,"ft","TabFM 🇬","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7636164073467441,1,"ft","TabFM 🇬","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7538096226596939,2,"ft","TabFM 🇬","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7710675842181446,3,"ft","TabFM 🇬","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7638038019961437,4,"ft","TabFM 🇬","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv3.dds.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7317250249372838,0,"ft","TabICLv2 🗼","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.744927114453116,1,"ft","TabICLv2 🗼","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7312834196546536,2,"ft","TabICLv2 🗼","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7556185467055156,3,"ft","TabICLv2 🗼","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7482721688662839,4,"ft","TabICLv2 🗼","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7251206171360047,0,"ft","TabM Ⓜ️","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.740921495556162,1,"ft","TabM Ⓜ️","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.732286605896761,2,"ft","TabM Ⓜ️","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7560609275558463,3,"ft","TabM Ⓜ️","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7517091346573738,4,"ft","TabM Ⓜ️","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7230769405855367,0,"ft","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7368127604893091,1,"ft","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7288618765178101,2,"ft","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7518267936681112,3,"ft","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7473187411319824,4,"ft","TabPFN-v2 🤯","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7383439297944273,0,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7494756900908159,1,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.74492405821302,2,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7674892227472054,3,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7586433537820518,4,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.7364619531092843,0,"ft","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.7496879379924821,1,"ft","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.7465079453888004,2,"ft","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.7557937109763669,3,"ft","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_4",0.7519041227810807,4,"ft","TabPFN-v3 🆕","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0",0.6564669836580593,0,"ft","XGBoost 🌲","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_1",0.692298595405065,1,"ft","XGBoost 🌲","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_2",0.6786203875913925,2,"ft","XGBoost 🌲","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_3",0.6879428332547691,3,"ft","XGBoost 🌲","","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","","nlp-srv2.iem.technion.ac.il","finished"
