"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State"
"tabm_REG_TEXT_SPORTS_FIFA22_WAGES_2",0.7643328089443461,2,"ft","TabM Ⓜ️","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SPORTS_FIFA22_WAGES_3",0.8039234989887857,3,"ft","TabM Ⓜ️","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_SPORTS_FIFA22_WAGES_4",0.7926055074711466,4,"ft","TabM Ⓜ️","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SPORTS_FIFA22_WAGES_0",0.7797916540527877,0,"ft","TabPFN-v2 🤯","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SPORTS_FIFA22_WAGES_1",0.7414143802579901,1,"ft","TabPFN-v2 🤯","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SPORTS_FIFA22_WAGES_2",0.7198336201407456,2,"ft","TabPFN-v2 🤯","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SPORTS_FIFA22_WAGES_3",0.7539855114427751,3,"ft","TabPFN-v2 🤯","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_SPORTS_FIFA22_WAGES_4",0.7244508722026145,4,"ft","TabPFN-v2 🤯","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SPORTS_FIFA22_WAGES_0",0.8115857714456081,0,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SPORTS_FIFA22_WAGES_1",0.7748058810465589,1,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SPORTS_FIFA22_WAGES_2",0.8048493006255046,2,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SPORTS_FIFA22_WAGES_3",0.8288075255906084,3,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_SPORTS_FIFA22_WAGES_4",0.8178667383492328,4,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SPORTS_FIFA22_WAGES_0",0.7743143345324246,0,"ft","XGBoost 🌲","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SPORTS_FIFA22_WAGES_1",0.6936116138016437,1,"ft","XGBoost 🌲","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SPORTS_FIFA22_WAGES_2",0.7206031505894221,2,"ft","XGBoost 🌲","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SPORTS_FIFA22_WAGES_3",0.7854281872546136,3,"ft","XGBoost 🌲","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_SPORTS_FIFA22_WAGES_4",0.7643228427636746,4,"ft","XGBoost 🌲","","REG_TEXT_SPORTS_FIFA22_WAGES","","nlp-srv2.iem.technion.ac.il","finished"
