"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State"
"tabicl_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8724219315307515,0,"all","TabICLv2 🗼","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8745700823622211,1,"all","TabICLv2 🗼","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8810979753309219,2,"all","TabICLv2 🗼","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8783941210646209,3,"all","TabICLv2 🗼","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8766183139971938,4,"all","TabICLv2 🗼","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8665913360048746,0,"all","TabM Ⓜ️","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8744171117009663,1,"all","TabM Ⓜ️","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8760872729792653,2,"all","TabM Ⓜ️","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8750539427666647,3,"all","TabM Ⓜ️","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8721438886721822,4,"all","TabM Ⓜ️","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.871544454057549,0,"all","TabPFN-v2 🤯","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8739017720197785,1,"all","TabPFN-v2 🤯","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8810264088092227,2,"all","TabPFN-v2 🤯","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8764202948709026,3,"all","TabPFN-v2 🤯","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8735465072668107,4,"all","TabPFN-v2 🤯","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.873131524532452,0,"all","TabPFN-v2p5 🇩🇪","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8747325526196292,1,"all","TabPFN-v2p5 🇩🇪","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8815379850030487,2,"all","TabPFN-v2p5 🇩🇪","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8789053446177533,3,"all","TabPFN-v2p5 🇩🇪","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8762993877086988,4,"all","TabPFN-v2p5 🇩🇪","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8724008176284326,0,"all","TabPFN-v3 🆕","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8735534564814182,1,"all","TabPFN-v3 🆕","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8829283719432706,2,"all","TabPFN-v3 🆕","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8761772598520874,3,"all","TabPFN-v3 🆕","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8764356742455413,4,"all","TabPFN-v3 🆕","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8998472316293091,0,"all","XGBoost 🌲","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8955469142787258,1,"all","XGBoost 🌲","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8927468098223196,2,"all","XGBoost 🌲","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8858345004873722,3,"all","XGBoost 🌲","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8886277807794898,4,"all","XGBoost 🌲","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"cat_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8916910164235714,0,"ft","CatBoost 😸","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"cat_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8948127705979161,1,"ft","CatBoost 😸","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"cat_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8951586475375704,2,"ft","CatBoost 😸","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"cat_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.893349767802135,3,"ft","CatBoost 😸","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"cat_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8914267547899188,4,"ft","CatBoost 😸","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8951901541216394,0,"ft","TabDPT 6️⃣","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8937728965481178,1,"ft","TabDPT 6️⃣","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8964381197801126,2,"ft","TabDPT 6️⃣","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8926741482644263,3,"ft","TabDPT 6️⃣","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8938592844084472,4,"ft","TabDPT 6️⃣","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"light_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.886087479635075,0,"ft","LightGBM 💡","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"light_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8852506846465029,1,"ft","LightGBM 💡","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"light_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8868130603749143,2,"ft","LightGBM 💡","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"light_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.888191488910692,3,"ft","LightGBM 💡","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"light_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8868231564198444,4,"ft","LightGBM 💡","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8936457291077305,0,"ft","RealMLP 🕸","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8946604577197139,1,"ft","RealMLP 🕸","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8932359092735462,2,"ft","RealMLP 🕸","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8913901829880988,3,"ft","RealMLP 🕸","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8907721353276159,4,"ft","RealMLP 🕸","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8867956885451793,0,"ft","RandomForest 🌳","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8891693994487051,1,"ft","RandomForest 🌳","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8932702013024173,2,"ft","RandomForest 🌳","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8920442604339861,3,"ft","RandomForest 🌳","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.883246383942863,4,"ft","RandomForest 🌳","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabfm_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8957723352084299,0,"ft","TabFM 🇬","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8977915754774394,1,"ft","TabFM 🇬","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8979788713491195,2,"ft","TabFM 🇬","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8953150780743254,3,"ft","TabFM 🇬","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv3.dds.technion.ac.il","finished"
"tabfm_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8939864936034523,4,"ft","TabFM 🇬","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv3.dds.technion.ac.il","finished"
"tabicl_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8963338012862596,0,"ft","TabICLv2 🗼","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8982327638515454,1,"ft","TabICLv2 🗼","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8991625668032995,2,"ft","TabICLv2 🗼","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.894964967794931,3,"ft","TabICLv2 🗼","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8941038914236991,4,"ft","TabICLv2 🗼","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8956113525026982,0,"ft","TabM Ⓜ️","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8968869415915683,1,"ft","TabM Ⓜ️","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8963060205753166,2,"ft","TabM Ⓜ️","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8946711162970701,3,"ft","TabM Ⓜ️","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8927248281300988,4,"ft","TabM Ⓜ️","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8946109454220293,0,"ft","TabPFN-v2 🤯","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8975234056763588,1,"ft","TabPFN-v2 🤯","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8973586952752205,2,"ft","TabPFN-v2 🤯","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8938959988447834,3,"ft","TabPFN-v2 🤯","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8930433436581486,4,"ft","TabPFN-v2 🤯","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.896194140747585,0,"ft","TabPFN-v2p5 🇩🇪","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8966051459921438,1,"ft","TabPFN-v2p5 🇩🇪","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8972482433360478,2,"ft","TabPFN-v2p5 🇩🇪","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8950767317581914,3,"ft","TabPFN-v2p5 🇩🇪","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8942433541973995,4,"ft","TabPFN-v2p5 🇩🇪","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8952920826104812,0,"ft","TabPFN-v3 🆕","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8976700374179247,1,"ft","TabPFN-v3 🆕","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8979122942017199,2,"ft","TabPFN-v3 🆕","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.893868754561708,3,"ft","TabPFN-v3 🆕","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv3_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8935304093599754,4,"ft","TabPFN-v3 🆕","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_FOOD_YELP_REVIEWS_0",0.8888908540504049,0,"ft","XGBoost 🌲","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_FOOD_YELP_REVIEWS_1",0.8900211383060693,1,"ft","XGBoost 🌲","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_FOOD_YELP_REVIEWS_2",0.8893747832395773,2,"ft","XGBoost 🌲","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_FOOD_YELP_REVIEWS_3",0.8898270226819569,3,"ft","XGBoost 🌲","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_FOOD_YELP_REVIEWS_4",0.8852328390121083,4,"ft","XGBoost 🌲","","MUL_TEXT_FOOD_YELP_REVIEWS","","nlp-srv2.iem.technion.ac.il","finished"
