"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State"
"light_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_3",0.23439519380682872,3,"ft","LightGBM 💡","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"light_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_4",0.16965739033637273,4,"ft","LightGBM 💡","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0",0.5625826120376587,0,"ft","RealMLP 🕸","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_1",-0.5705044269561768,1,"ft","RealMLP 🕸","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_2",0.6328165531158447,2,"ft","RealMLP 🕸","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_3",0.3678104281425476,3,"ft","RealMLP 🕸","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"real_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_4",0.2754736542701721,4,"ft","RealMLP 🕸","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0",0.03185226054958956,0,"ft","RandomForest 🌳","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_1",-0.2551389793654062,1,"ft","RandomForest 🌳","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_2",0.5977247058736022,2,"ft","RandomForest 🌳","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_3",0.15941746922152933,3,"ft","RandomForest 🌳","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"rf_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_4",0.06861271212264397,4,"ft","RandomForest 🌳","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0",0.034090399742126465,0,"ft","TabICLv2 🗼","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_1",0.15757757425308228,1,"ft","TabICLv2 🗼","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_2",0.35565894842147827,2,"ft","TabICLv2 🗼","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_3",0.32513368129730225,3,"ft","TabICLv2 🗼","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_4",0.14716225862503052,4,"ft","TabICLv2 🗼","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0",0.12238764762878418,0,"ft","TabM Ⓜ️","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_1",0.27368831634521484,1,"ft","TabM Ⓜ️","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_2",0.6928839683532715,2,"ft","TabM Ⓜ️","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_3",0.39407485723495483,3,"ft","TabM Ⓜ️","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_4",0.2739909291267395,4,"ft","TabM Ⓜ️","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0",0.03907555341720581,0,"ft","TabPFN-v2 🤯","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_1",0.23394763469696045,1,"ft","TabPFN-v2 🤯","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_2",0.5844921469688416,2,"ft","TabPFN-v2 🤯","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_3",0.34215104579925537,3,"ft","TabPFN-v2 🤯","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_4",0.25894707441329956,4,"ft","TabPFN-v2 🤯","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0",0.06122326850891113,0,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_1",0.11627066135406494,1,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_2",0.4362943172454834,2,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_3",0.3944469690322876,3,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_4",0.19954854249954224,4,"ft","TabPFN-v2p5 🇩🇪","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0",0.03825944662094116,0,"ft","XGBoost 🌲","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_1",0.09295576810836792,1,"ft","XGBoost 🌲","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_2",0.5342930555343628,2,"ft","XGBoost 🌲","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_3",0.19884401559829712,3,"ft","XGBoost 🌲","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_4",0.07914954423904419,4,"ft","XGBoost 🌲","","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","","nlp-srv2.iem.technion.ac.il","finished"
