"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State"
"real_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.8010970555362927,0,"all","RealMLP 🕸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.8059017189455476,1,"all","RealMLP 🕸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.8060172761142329,2,"all","RealMLP 🕸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.8079706150989076,3,"all","RealMLP 🕸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.7991007521296204,4,"all","RealMLP 🕸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.750449524109367,0,"all","RandomForest 🌳","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.7753975910506314,1,"all","RandomForest 🌳","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.7654951433041045,2,"all","RandomForest 🌳","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.7620017352838412,3,"all","RandomForest 🌳","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.753129097587771,4,"all","RandomForest 🌳","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.8231171744699962,0,"all","TabICLv2 🗼","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.832192644185194,1,"all","TabICLv2 🗼","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.8324625407754485,2,"all","TabICLv2 🗼","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.832610383331628,3,"all","TabICLv2 🗼","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.821061880350403,4,"all","TabICLv2 🗼","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.8119246852326357,0,"all","TabM Ⓜ️","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.8110872842132615,1,"all","TabM Ⓜ️","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.8131822412122504,2,"all","TabM Ⓜ️","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.8144992399065333,3,"all","TabM Ⓜ️","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.8066392989947548,4,"all","TabM Ⓜ️","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.8138753691874965,0,"all","TabPFN-v2 🤯","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.8212089731251883,1,"all","TabPFN-v2 🤯","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.8224632501177792,2,"all","TabPFN-v2 🤯","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.8206499851710821,3,"all","TabPFN-v2 🤯","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.8133250071506347,4,"all","TabPFN-v2 🤯","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.8233779772324613,0,"all","TabPFN-v2p5 🇩🇪","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.8248611286070227,1,"all","TabPFN-v2p5 🇩🇪","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.8287105197748786,2,"all","TabPFN-v2p5 🇩🇪","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.8295544172008044,3,"all","TabPFN-v2p5 🇩🇪","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.8215782039992612,4,"all","TabPFN-v2p5 🇩🇪","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.7849518961020072,0,"all","XGBoost 🌲","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.7879128064038031,1,"all","XGBoost 🌲","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.7821324396583531,2,"all","XGBoost 🌲","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.780287105329769,3,"all","XGBoost 🌲","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.7817867685334444,4,"all","XGBoost 🌲","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"cat_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.7915650366882199,0,"ft","CatBoost 😸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"cat_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.8002720736165262,1,"ft","CatBoost 😸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"cat_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.7959329464911371,2,"ft","CatBoost 😸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"cat_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.8057523634222564,3,"ft","CatBoost 😸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"cat_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.7955615359246747,4,"ft","CatBoost 😸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.7860814273509157,0,"ft","TabDPT 6️⃣","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.7962655916108298,1,"ft","TabDPT 6️⃣","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.7909002679464084,2,"ft","TabDPT 6️⃣","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.803551512186755,3,"ft","TabDPT 6️⃣","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"dpt_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.7877918018181308,4,"ft","TabDPT 6️⃣","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"light_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.7872966105171492,0,"ft","LightGBM 💡","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"light_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.7997343584122126,1,"ft","LightGBM 💡","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"light_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.7934029170263344,2,"ft","LightGBM 💡","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"light_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.7951523476988456,3,"ft","LightGBM 💡","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"light_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.7879777372929336,4,"ft","LightGBM 💡","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.7998114914503462,0,"ft","RealMLP 🕸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.8077246393022133,1,"ft","RealMLP 🕸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.806342592776183,2,"ft","RealMLP 🕸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.8116192019896019,3,"ft","RealMLP 🕸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"real_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.798760821414736,4,"ft","RealMLP 🕸","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.7551992420389917,0,"ft","RandomForest 🌳","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.7750691803336992,1,"ft","RandomForest 🌳","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.7760005226339719,2,"ft","RandomForest 🌳","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.7703852421458768,3,"ft","RandomForest 🌳","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"rf_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.7551763280143268,4,"ft","RandomForest 🌳","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.822527144103209,0,"ft","TabICLv2 🗼","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.833202761990902,1,"ft","TabICLv2 🗼","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.8281770871653361,2,"ft","TabICLv2 🗼","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.8330745342394245,3,"ft","TabICLv2 🗼","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabicl_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.8197797851792541,4,"ft","TabICLv2 🗼","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.8066132115546303,0,"ft","TabM Ⓜ️","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.812740786266276,1,"ft","TabM Ⓜ️","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.8101843060769897,2,"ft","TabM Ⓜ️","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.8130712308720032,3,"ft","TabM Ⓜ️","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabm_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.8048315944043992,4,"ft","TabM Ⓜ️","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.8173124444850104,0,"ft","TabPFN-v2 🤯","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.823240508292387,1,"ft","TabPFN-v2 🤯","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.823487987841632,2,"ft","TabPFN-v2 🤯","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.8225819166921275,3,"ft","TabPFN-v2 🤯","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.8161040938644731,4,"ft","TabPFN-v2 🤯","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.8232552430903085,0,"ft","TabPFN-v2p5 🇩🇪","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.8284278200516382,1,"ft","TabPFN-v2p5 🇩🇪","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.8282716238298132,2,"ft","TabPFN-v2p5 🇩🇪","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.8325206889245268,3,"ft","TabPFN-v2p5 🇩🇪","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"tabpfnv2p5_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.8243281368098142,4,"ft","TabPFN-v2p5 🇩🇪","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_0",0.7819881033157627,0,"ft","XGBoost 🌲","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_1",0.7880025959727884,1,"ft","XGBoost 🌲","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_2",0.7819109357209717,2,"ft","XGBoost 🌲","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_3",0.7915573805720052,3,"ft","XGBoost 🌲","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
"xgb_MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY_4",0.7846631930045813,4,"ft","XGBoost 🌲","","MUL_TEXT_SOCIAL_NEWS_CHANNEL_CATEGORY","","nlp-srv2.iem.technion.ac.il","finished"
